question,label
이빨이 빨갛게 붓고 딱딱한 음식이 잇몸에 닿으면 아파하며 치구나 치석이 쌓이고 음식을 잘 먹지 못한다,5
재채기 증상이 있어요,5
등문제를 반복함,5
설사 없어,5
동공에 이상이 있어요,5
변 없어요,5
기운 해요,5
변 이상하다,5
식욕 많다,5
눈곱 이상해요,5
하복부가 이상하다,5
뼈이상 있음,5
등가이상함,5
체중 없다,5
거품 없다,5
체중 증상이 있다,5
재채기생겨,5
"성견에게 기생한 경우에도 식욕이 사라지고 구토, 설사 등의 증상이 보인다",5
안구증상을반복,5
안구이 이상하다,5
콧구멍동반합니다,5
귓속 문제 있음,5
입안을불편해함,5
하복부이이상함,5
음식물의 일부가 폐로 들어가 폐렴을 일으키는 경우도 종종 있다,5
볼에 문제가 있음,5
입증상을반복한다,5
고름 이상하다,5
귓속증상동반,5
잇몸문제반복,5
안구이상 있음,5
머리 이상 있음,5
눈물이나 눈곱이 많이 나오고 가렵기 때문에 개는 앞발로 눈을 비비거나 바닥에 얼굴을 비벼댄다,5
안구이 이상함,5
식욕이나 기운이 없어지고 설사를 일으키기도 한다,5
음부 증상 있음,5
배에 증상이 있습니다,5
통증 생겨요,5
변비증상이 있어,5
음부에 문제가 있어요,5
볼가 이상함,5
구토 많이 나온다,5
식욕 없어,5
의식 있어,5
코동반합니다,5
뇌압이 이상하게 높아지기도 한다,5
냄새 없다,5
기운 있다,5
소변 나온다,5
귀를 아파함,5
눕지 못한다.,5
고름 심해,5
귀 문제 있음,5
변색 없다,5
머리이 이상해요,5
"피부에서는 겨드랑이나 다리 안쪽의 겹치는 부위, 발가락 사이, 음부 등에 염증이 일어난다",5
콧물많아,5
뼈를아파함,5
머리을 아파함,5
음부에 이상이 있다,5
고름이 밖으로 나오는 개방형과 안에 쌓여서 배출되지 않는 폐색형이 있다,5
동공증상을 반복함,5
설사 흘려요,5
배동반한다,5
전신증상을반복합니다,5
다리가 이상하다,5
턱 문제있음,5
혀문제를반복해요,5
거품나,5
증상이 가벼운 경우 설사를 하는 일이 만성적으로 일어나며 건강하지 못한 상태가 된다,5
다리증상을반복합니다,5
볼문제반복,5
"심장사상충은 몸길이가 20~30cm 정도 되는 기생충으로, 심장과 그 주변의 굵은 혈관 속에 기생한다",5
잠복해 있다가 발병하기까지는 약 1주일에서 1년 정도로 기간이 다양하다,5
토 심하다,5
초기에는 물과 같은 콧물이 나오고 악화되면 피가 섞여 나오기도 한다,5
발작 나온다,5
변 나와요,5
등 증상동반,5
열많아,5
변비 한다,5
침 있어,5
귓속를 불편해함,5
고름증상이 있어,5
변비 없어,5
귓속가 이상해요,5
탈모 흘린다,5
발작 난다,5
설사 나요,5
거품 심하다,5
머리증상을 반복,5
귀 증상동반,5
체내에 독소가 쌓이면 요독증을 일으키고 경련 등의 신경증상이 나타난다,5
볼에 문제가 있어요,5
귓속을 아파함,5
코피나,5
미열 없다,5
체중 감소와 함께 물을 많이 마시고 다량의 소변을 보며 걷는 것을 싫어하기도 한다,5
전신 증상동반,5
눈이 부자연스럽게 파르르 떨리는 경우도 있다,5
배문제를 반복함,5
빈혈이나 탈수증상을 일으키기도 한다,5
기운많아,5
머리가 이상합니다,5
배가 부어 있다.,5
머리에 증상이 있다,5
"입이나 코 등의 점막, 피부 등에 멍 같은 보라색 출혈반이 보인다",5
하복부증상을 반복함,5
고름 생겨요,5
귀증상 있음,5
코문제있음,5
전신을 불편해함,5
고름 증상이 있다,5
기운증상이 있어,5
허리 문제있음,5
머리를 불편해함,5
"중증이 되면 금방 피곤하고 기침이나 구토, 호흡곤란 등의 증상이 나타난다",5
고관절이나 슬관절에 많이 발병하는 경향이 있다,5
출혈 많아요,5
배문제반복,5
구토 증상이 있어요,5
하복부에 문제가 있음,5
단백뇨가 나오거나 혈액 중의 콜레스테롤이 증가한다,5
재채기나,5
볼문제 있음,5
눈을 가늘게 뜬다).,5
입안 동반합니다,5
변비 많이 나온다,5
뼈가 이상하다,5
변 증상이 있어요,5
허리증상있음,5
허리이상 있음,5
코증상을반복합니다,5
냄새 없어,5
턱증상을 반복함,5
다리문제를 반복합니다,5
고인 액체가 적은 경우에는 흡수되지만 환부가 클 때에는 귀의 연골이 위축되고 이개가 목이버섯 모양으로 변형되는 경우가 있다,5
입에 이상이 있다,5
콧물 있어,5
혀문제를반복한다,5
혹이나 종기가 입안에 생겼거나 점막이 문드러진다,5
전신이 이상해요,5
침에서 냄새가 난다.,5
벌레흘려,5
콧물 많이 나온다,5
입문제를 반복한다,5
뼈에 문제가 있습니다,5
토 이상해요,5
동공증상을 반복해요,5
종양이 생긴 부분의 피부는 부풀어 올라 혹처럼 되거나 피부가 괴사하기도 하지만 단순한 사마귀와 구별이 되지 않는 경우도 있다,5
통증흘려,5
허리이이상함,5
턱동반합니다,5
머리이이상함,5
분비물많이 나와,5
안구증상을 반복해요,5
전신이상함,5
중증인 경우 소변이나 대변에 피가 섞여 나오고 피를 토하거나 코피가 멈추지 않기도 한다,5
반복적으로 토한다.,5
턱증상을 동반함,5
하복부를아파함,5
설사 생겨요,5
하복부 증상동반,5
식욕 나와요,5
하복부증상을반복해요,5
안구이상함,5
분비물증상이 있어,5
허리증상을 반복함,5
턱증상을 반복,5
음부동반합니다,5
피 해요,5
콧구멍증상을 동반합니다,5
털 문제있음,5
구토를 하거나 피를 토하며 탈수증상을 일으키거나 호흡이나 심박이 빨라져서 쇼크 증상을 일으킬 수가 있다,5
입에 증상이 있어요,5
설사 이상해,5
"그 후 설사 등을 하기도 하는데, 일단 열이 내려가고 언뜻 치유된 것처럼 보이기 때문에 초기증상을 놓치기 쉽다",5
"한밤중부터 새벽녘에 걸쳐서, 또는 운동이나 흥분한 후에 목이 막힌 듯이 건조한 기침이 나오는 것이 초기증상이다",5
눈 동반한다,5
침 증상이 있어요,5
입안이나 잇몸이 붉고 출혈이 있다.,5
등증상을 반복함,5
뼈동반,5
하복부증상을반복함,5
머리문제를반복해요,5
하복부가 이상함,5
안구증상을 동반함,5
볼에 이상이 있어요,5
물을 자주 마신다.,5
볼에 이상이 있음,5
고름 흘린다,5
열 심해,5
귓속문제 있음,5
외반은 결막염이나 유루증의 원인이 되는 경우가 많고 눈곱이 많이 나온다,5
코피 이상해요,5
미열 증상이 있어요,5
귓속 동반합니다,5
동공 이상 있음,5
콧구멍이상함,5
냄새흘려,5
음부가 이상합니다,5
멍울이 생기거나 젖이 나오기도 한다,5
발작 많이 나온다,5
머리에 증상이 있음,5
감염에 의해 적혈구가 파괴되고 빈혈이 심해진다,5
눈을 심하게 아파한다(자주 깜빡인다,5
식욕 나와,5
털문제 있음,5
분비물 이상해,5
호흡 증상이 있다,5
전신증상을반복해요,5
등을 아파함,5
"급속도로 성장하여 폐나 림프관에 전이되는 일이 많고, 악성도가 극히 높은 종양이다",5
고름 많이 나온다,5
콧구멍증상을 반복해요,5
전신증상을 동반함,5
눈곱 많이 나온다,5
말랐는데도 배가 불룩하다.,5
차츰 식욕이 저하되고 모질이 나빠지며 마르기 시작한다,5
뼈문제를 반복합니다,5
머리증상을반복합니다,5
콧구멍가 이상합니다,5
채혈 뒤에 피가 멈추지 않아서 알게 되는 경우도 있다,5
잇몸동반한다,5
입술증상있음,5
식욕 많다,5
설사많이 나와,5
침 흘려요,5
냄새많아,5
잇몸증상을 반복합니다,5
식욕 없다,5
음부에 문제가 있습니다,5
코증상을반복해요,5
식욕 한다,5
변색 생겨요,5
악성 흑색종은 이름 그대로 검은 종양으로 점막이나 혀에 생긴다,5
질이 밖으로 나온다,5
구토 이상해,5
하복부 문제있음,5
턱를 불편해함,5
전신동반한다,5
변비나,5
눈문제를반복한다,5
경련 증상이 있다,5
벌레 흘린다,5
식욕 심하다,5
코문제를반복,5
볼 문제 있음,5
혀문제를 반복,5
이가 흔들린다.,5
질병이 진행되면 부스럼이 생기고 그 밑에서 옴벌레가 번식한다,5
털증상을반복한다,5
눈증상 있음,5
복부가 부풀어 올라 가라앉지 않고 고통스러워 보인다,5
혀를 아파함,5
혀에 문제가 있어요,5
귀를 불편해함,5
다리를 질질 끈다,5
통상 1세 이하의 자견에게 발병한다,5
귀지 많이 나온다,5
출혈 심하다,5
음부를 아파함,5
머리 이상있음,5
토 난다,5
변비 있다,5
다리문제를반복함,5
눈물이 계속 흐르기 때문에 눈에서 코를 따라 털이 적갈색으로 변색된다,5
배를 불편해함,5
눈문제를 반복함,5
머리에 문제가 있다,5
코증상을 동반함,5
배증상을 동반합니다,5
입술문제반복,5
귓속가이상함,5
허리증상을 반복합니다,5
콧물흘려,5
구토 많아요,5
고름 이상해요,5
혈변 없다,5
다리에 이상이 있음,5
머리에 문제가 있습니다,5
코에 이상이 있습니다,5
소변 한다,5
미열 심해요,5
안구에 문제가 있습니다,5
구토 이상하다,5
체중 있어요,5
평형감각을 잃었기 때문에 심해지면 밥도 제대로 먹지 못하게 된다,5
코를아파함,5
안구 이상있음,5
전신동반,5
체중 없어,5
볼증상을반복합니다,5
출혈 있어요,5
출혈 난다,5
음부에 이상이 있어요,5
입안증상을 반복함,5
입이 이상하다,5
털문제를반복함,5
입 동반한다,5
눈 증상 있음,5
허리문제를 반복,5
경쾌하게 움직일 수 없게 되고 운동을 싫어하며 기운을 잃는다,5
혀증상을반복해요,5
다리증상을 반복합니다,5
피 나와요,5
침 많다,5
체중 나와,5
콧물 증상이 있다,5
턱이 이상함,5
머리 동반합니다,5
설사생겨,5
허리가 이상해요,5
쉽게 피곤해지고 산책이나 운동을 싫어하며 주저앉거나 실신한다,5
귀지많아,5
탈모많아,5
좌우대칭이 맞지 않는다.,5
귓속 증상 있음,5
귀증상을 반복합니다,5
호흡 나와,5
귓속증상을 반복해요,5
변 많다,5
입술증상을 동반합니다,5
구토흘려,5
볼 증상을 동반함,5
통증 증상이 있어요,5
통증생겨,5
경련 발작을 일으키기도 한다,5
혀 이상있음,5
"잠복 기간은 4일~2주 정도이고, 얼굴 측면의 교근(저작근의 하나)이 당기는 듯한 경련을 일으킨다",5
설사흘려,5
곧 호흡곤란을 일으키고 대부분은 사망한다,5
콧물 난다,5
하복부문제를 반복해요,5
냄새증상이 있어,5
잇몸증상을 반복함,5
하복부문제있음,5
배증상을반복합니다,5
잇몸증상을 동반합니다,5
벌레 나요,5
소변 없다,5
소변많아,5
코에 증상이 있음,5
뼈증상있음,5
혀 증상을 동반합니다,5
머리 증상 있음,5
볼 증상있음,5
콧물해,5
분비물 심하다,5
경련 있어,5
안구를 불편해함,5
유방 색이 붉어지고 열이 난다,5
볼가 이상합니다,5
턱에 이상이 있음,5
머리에 문제가 있음,5
열 해요,5
다리을 아파함,5
눈곱흘려,5
음부 동반한다,5
머리증상을 동반합니다,5
토 나와요,5
침 나온다,5
배문제를반복해요,5
설사 없어요,5
입안가 이상해요,5
입안가 이상합니다,5
항문주위루에서는 배변 시 출혈이나 농상의 분비물이 보인다,5
배가이상함,5
뼈문제 있음,5
발작 없어,5
전신이상 있음,5
배를불편해함,5
고름 많이 나와요,5
배증상을반복,5
머리가 이상해요,5
귓속문제를 반복함,5
통증 이상해,5
출혈 있다,5
또 애나멜질은 이빨 보호층이기도 하므로 애나멜질이 없으면 강도가 약해서 이빨이 쉽게 부러지게 된다,5
혀을 아파함,5
잇몸이상있음,5
머리문제를반복,5
혀문제 있음,5
식욕나,5
혀을불편해함,5
입안에 증상이 있어요,5
동공이 이상합니다,5
안구문제를 반복함,5
마른다,5
변비 흘려요,5
음부증상을 반복함,5
혀문제있음,5
배을 아파함,5
발작 나요,5
전신에 이상이 있습니다,5
눈곱 있어,5
볼증상을 동반합니다,5
콧구멍이상 있음,5
음부을불편해함,5
콧구멍이 이상해요,5
설사 나온다,5
의식 나와,5
머리에 이상이 있어요,5
토흘려,5
구토나,5
체중 흘려요,5
거품 심해,5
털동반한다,5
잇몸을 불편해함,5
재채기 이상해요,5
입안를 불편해함,5
증상은 탈구된 부위나 이탈된 정도에 따라 다양하다,5
약 1cm 정도의 기생충의 체절이 찢어져 배설되는데 항문 주변에 붙은 채 말라서 부서진다,5
잇몸문제를반복한다,5
다리동반,5
전신 증상을 동반합니다,5
냄새 없어요,5
뼈증상을 동반함,5
배가 이상해요,5
배에 문제가 있다,5
동공증상동반,5
체중 많다,5
발작 심해요,5
혀동반합니다,5
설사를 하고 타르 모양의 변이나 혈변을 보기도 한다,5
변비 이상하다,5
소변나,5
머리를불편해함,5
콧구멍이 이상함,5
소변 나요,5
호흡 심해,5
털가이상함,5
변색흘려,5
먹는 양이 늘고 체중이 증가한다. 또는 체중에 변화가 없다.,5
침 있다,5
귓속증상있음,5
식욕 해요,5
벌레 심해,5
머리문제를 반복한다,5
식욕 없어요,5
식욕나,5
안구 이상 있음,5
턱에 이상이 있어요,5
변색 흘린다,5
콧물 심해,5
턱문제를반복합니다,5
코에 이상이 있다,5
동공을 아파함,5
안구동반,5
경련 나와,5
털에 문제가 있다,5
머리문제반복,5
기운 있어,5
동공를 아파함,5
경련을 한다,5
콧구멍문제를 반복,5
피 생겨요,5
잇몸이 이상함,5
열 흘려요,5
분비물나,5
출혈흘려,5
코증상반복,5
혀문제를반복합니다,5
기운 이상하다,5
변색 많이 나와요,5
다리에 문제가 있음,5
귀증상을반복한다,5
열 난다,5
눈가 이상함,5
재채기 해요,5
머리이상 있음,5
음부 증상동반,5
허리에 문제가 있음,5
허리증상을 동반합니다,5
머리를아파함,5
콧구멍가 이상하다,5
피 생긴다,5
볼문제를 반복해요,5
체중 한다,5
소변흘려,5
질병이 진행되면 기침이 심해지고 간격이 짧아지며 한밤중 내내 계속된다,5
음부동반,5
증상이 회복되면서 눈의 각막이 뿌옇게 되면서 푸른빛을 띠는 경우가 있는데 이것을 블루아이라고 한다,5
방광을 압박해서 배뇨가 곤란해지거나 튀어나온 직장이 굴곡져 있기 때문에 변의 이동이 부드럽지 않아 변비에 걸린다,5
머리을불편해함,5
등 이상 있음,5
통증 이상하다,5
콧구멍를 아파함,5
귀지 심하다,5
볼이 이상함,5
등이 이상합니다,5
거품 생겨요,5
전신를아파함,5
허리문제를반복함,5
턱 증상을 동반합니다,5
변비 생겨요,5
식욕 이상해요,5
변흘려,5
등증상을반복한다,5
피생겨,5
거품 많이 나온다,5
"체중 감소와 함께 모질이 나빠지고 빈혈, 부정맥, 경련, 혼수상태 등 다양한 증상이 나타난다",5
허리동반합니다,5
허리문제반복,5
통증 없어요,5
눈에 이상이 있어요,5
입 증상을 동반합니다,5
"세균에 의한 2차 감염이 일어나면 화농, 출혈, 짓무름이 나타나며 가려움도 심해지기 때문에 개가 긁어대거나 핥으면 증상이 더욱 악화된다",5
머리 증상있음,5
미열 생겨요,5
변색 이상하다,5
하복부동반한다,5
통증많아,5
털이 이상함,5
뼈를 아파함,5
체중 심해요,5
식욕해,5
귓속이 이상함,5
전신가 이상함,5
혈변증상이 있어,5
코증상동반,5
변 있어요,5
변비많아,5
전신에 이상이 있어요,5
허리을 아파함,5
등를불편해함,5
턱증상을반복해요,5
안구을 아파함,5
탈모 이상해,5
다리 문제있음,5
눈증상을반복합니다,5
등에 이상이 있다,5
입안에 문제가 있다,5
귀을 아파함,5
음부증상을 반복해요,5
밤중에도 몇 번씩 배뇨를 하기 때문에 주인이 수면부족에 빠지기도 한다,5
음식물이나 물이 식도가 확장된 부분에 정체되어 위로 들어가지 않기 때문에 식후 몇 분에서 몇 시간 사이에 토하게 된다,5
경련 증상이 있어요,5
볼문제를반복한다,5
음부를 불편해함,5
잇몸 증상동반,5
볼이 이상해요,5
코증상있음,5
"또 손가락 사이나 발 패드, 귀, 코 등에 염증이 일어나고 딱지나 탈모가 발생하는 타입도 있다",5
배이 이상해요,5
수년에 걸쳐 질병이 진행되어 확실한 증상이 나타날 때까지 시간이 걸린다,5
동공증상을반복합니다,5
혈변 이상해,5
다리을 불편해함,5
식욕 이상하다,5
입안 증상을 동반함,5
허리을 아파함,5
턱를 아파함,5
소변증상이 있어,5
하복부을불편해함,5
식욕많이 나와,5
"노견이 걸리는 경우도 증가하고 있는데, 이 경우에는 내분비의 질환이나 면역계의 이상 우려가 있다",5
입안문제를반복,5
통증 한다,5
입안에 문제가 있어요,5
귓속이상 있음,5
등에 이상이 있어요,5
대부분의 경우 식욕이 증진해서 평소보다 많이 먹는다,5
"얼굴이나 다리 안쪽의 피부가 겹치는 부위, 배 등에 심하게 가려움증이 있고 자주 핥거나 물기 때문에 피부가 상처 입어 문드러지며 만성화되면 두꺼워져서 건조해지고 거뭇해진다",5
배 이상있음,5
턱에 이상이 있다,5
혀이 이상합니다,5
전신에 문제가 있습니다,5
"이렇게 되기 전까지 다음, 다뇨 등의 증상을 보이다가 소변양이 적어지고, 어느 순간 전혀 나오지 않게 된다",5
머리증상을 반복합니다,5
콧물증상이 있어,5
변색 해요,5
출혈 증상이 있어요,5
눈 증상을 동반합니다,5
볼에 문제가 있다,5
발작 이상하다,5
증상은 중이염과 거의 비슷하다,5
골든 리트리버나 시바견 등의 견종은 선천적으로 이 질병에 걸리기 쉽다,5
뼈에 이상이 있다,5
입술에 이상이 있습니다,5
코 증상을 동반함,5
변색 나와,5
하복부문제를반복한다,5
동공가 이상합니다,5
구토 심해,5
음부에 문제가 있다,5
개에게 흔히 볼 수 있는 것은 고관절과 슬관절의 탈구이다,5
의식 나요,5
특히 유견이 걸리기 쉬운데 설사를 반복하고 점액상의 변이나 혈변을 본다,5
입술가 이상합니다,5
입안문제 있음,5
코증상을반복한다,5
미열 없어,5
동공문제를 반복해요,5
냄새 나와요,5
배증상을 반복한다,5
혀이 이상해요,5
턱문제를 반복함,5
눈이 이상합니다,5
토 나와,5
음부증상을 반복한다,5
식욕 있다,5
머리을불편해함,5
설사 생긴다,5
코를불편해함,5
턱이상 있음,5
식욕 생긴다,5
입문제를반복한다,5
통증 있어요,5
안구에 문제가 있어요,5
거품 한다,5
등증상을 동반함,5
호흡 해요,5
귀이상함,5
털에 이상이 있습니다,5
배 이상 있음,5
귀증상을반복,5
재채기증상이 있어,5
코피 한다,5
허리문제있음,5
눈동반,5
대부분은 1~2개월 정도 지나면 회복되는데 그 이상 경과해도 낫지 않고 지속되는 경우도 있다,5
안구를 아파함,5
변 나온다,5
침증상이 있어,5
입술증상을 반복,5
변 난다,5
머리 이상있음,5
의식 많아요,5
열 한다,5
식욕이 없다,5
통증나,5
눈이 이상해요,5
혀 증상 있음,5
모두 다 방치하면 각막염이나 각막궤양의 원인이 되므로 치료가 필요하다,5
기운 나온다,5
귓속증상을 반복한다,5
귓속을 아파함,5
다리을 아파함,5
코피 심해,5
전신증상을 반복함,5
재채기 많다,5
식욕 나온다,5
입에 문제가 있습니다,5
코가 이상합니다,5
구토생겨,5
볼이이상함,5
귀을 불편해함,5
귀지흘려,5
통증 해요,5
미열 있어,5
거품 생긴다,5
발작 한다,5
입술이상 있음,5
귀에 증상이 있어요,5
머리증상반복,5
다리가 부어 있거나 피를 흘리고 있다.,5
털 문제 있음,5
혀 증상있음,5
체중 이상해요,5
변색 있어요,5
체중생겨,5
탈모 있다,5
의식 난다,5
잇몸문제를 반복해요,5
입에 문제가 있어요,5
설사를 한다,5
발작 흘린다,5
발작 있어요,5
고름 없다,5
기운 한다,5
머리가 이상하다,5
변색증상이 있어,5
소변 색이 이상하다,5
하복부를불편해함,5
안구문제를반복해요,5
식욕 심해,5
입술에 증상이 있음,5
1~2회 설사를 했다. 건강하고 식욕도 있다.,5
배문제를반복,5
허리증상을 반복한다,5
눈문제있음,5
입술동반한다,5
코를 아파함,5
벌레많아,5
턱증상을반복,5
동공에 문제가 있음,5
뼈문제를반복해요,5
잇몸 동반한다,5
전신이 이상함,5
경련 나요,5
코피증상이 있어,5
잇몸가 이상하다,5
의식 있어요,5
재채기 한다,5
귀이 이상하다,5
당뇨병을 병발하는 경우가 많다,5
안면마비 등의 신경증상이나 청각장애 등을 일으키기도 한다,5
발작 생긴다,5
내반은 속눈썹이 눈의 표면을 찌르기 때문에 항상 아프고 눈물이 많이 나게 된다,5
눈증상있음,5
코이상있음,5
머리 증상있음,5
귓속에 증상이 있어요,5
재채기 증상이 있다,5
기운 이상해,5
볼 이상있음,5
입안문제를 반복해요,5
증상이 진행되면 빈혈이나 신부전을 일으킬 수도 있다,5
귓속문제를 반복해요,5
뼈에 이상이 있어요,5
고인 액체에는 피나 고름이 섞이는 경우도 많아서 혈뇨나 농뇨가 나오게 된다,5
출혈 없다,5
입술가이상함,5
눈증상반복,5
설사는 출혈성인 경우도 있다,5
배 증상을 동반합니다,5
눈곱 이상하다,5
열 이상해,5
머리증상을 동반함,5
전신증상을 반복합니다,5
증상 정도에 따라 입에서 거품이 끓어오르거나 호흡곤란을 일으키고 대변이나 소변을 지리기도 한다,5
귀지 이상해요,5
"식욕부진에 빠지기도 하고, 염증이 심해지면 피부나 피하조직이 괴사된다",5
머리동반,5
"목이나 입 주변, 흉부나 다리 등 털이 없는 부분에 번지는 경우가 많고, 식기나 장난감에 반응한 경우는 코나 입에 증상이 많이 나타난다",5
고름많이 나와,5
안구증상반복,5
눈을불편해함,5
소변 이상해,5
뼈문제를 반복해요,5
등증상을반복해요,5
통증 흘린다,5
머리을 불편해함,5
코에 문제가 있습니다,5
눈곱 없다,5
피해,5
토 이상해,5
음부문제를반복합니다,5
피 나요,5
동공 증상있음,5
계속해서 온몸이 경직되고 경련을 일으킨다,5
동공동반합니다,5
입술이상함,5
열 없어요,5
잇몸문제를반복해요,5
탈모 없어,5
머리 증상 있음,5
전신 문제있음,5
입문제반복,5
뼈문제있음,5
머리문제를 반복합니다,5
하복부이상 있음,5
콧물 이상해요,5
토 많이 나온다,5
귀가 이상함,5
콧물이나 열이 나는 경우도 있고 식욕이 감퇴한다,5
호흡 생겨요,5
머리문제를 반복합니다,5
안구에 이상이 있음,5
피 많다,5
입이상있음,5
입술에 문제가 있음,5
전신문제있음,5
잇몸에 문제가 있습니다,5
코피 많이 나온다,5
탈모 나온다,5
체중 있다,5
토하려는 기색이 있고,5
식욕많아,5
입안 문제 있음,5
턱에 이상이 있습니다,5
염증이 심해지면 잇몸이 화농화되어 구취가 심해지고 이빨이 흔들리다가 결국 빠지게 된다,5
"급성인 경우에는 발열을 하거나 구토, 식욕부진 등과 같은 증상이 나타나고 방광염과 비슷한 증상을 보인다",5
통증 나와요,5
좌우대칭으로 털이 빠진다.,5
기운 없어,5
기운 심해,5
털 이상있음,5
냄새 나온다,5
냄새 증상이 있어요,5
배문제를 반복해요,5
귀 덮개가 부어 있다.,5
허리가 이상합니다,5
미열 많이 나와요,5
안구증상을반복함,5
변색 증상이 있다,5
냄새 이상하다,5
설사나,5
설사나 구토를 동반하고 체중이 감소한다.,5
재채기 나와요,5
설사도 자주 일으킨다,5
변이 며칠씩 나오지 않는다.,5
호흡곤란을 동반한다.,5
귀문제를반복한다,5
탈모 심해,5
미열증상이 있어,5
털에 이상이 있어요,5
눈가이상함,5
탈모 많아요,5
볼이상함,5
식욕 많아요,5
분비물 난다,5
요로감염증을 집요하게 반복하게 된다,5
턱 증상있음,5
단기간에 커지거나 림프관이나 혈관을 통해 전이되기도 쉬운 암이다,5
전신증상을 반복해요,5
냄새많이 나와,5
식욕 없어요,5
입술문제있음,5
입안에 증상이 있습니다,5
턱동반,5
머리증상동반,5
탈모 심해요,5
턱가 이상함,5
허리이 이상함,5
입술 증상을 동반합니다,5
코을 불편해함,5
"증상이 심해지면 안저출혈이나 망막박리가 일어나고, 시력에 장애가 생기기도 한다",5
배을불편해함,5
혀문제를 반복함,5
허리 이상 있음,5
털증상을 반복합니다,5
볼동반한다,5
잇몸을 아파함,5
전신문제를반복합니다,5
머리문제를반복합니다,5
뼈증상반복,5
귀지 있어요,5
입술증상을 반복함,5
잇몸문제를 반복한다,5
발작 많다,5
음부에 증상이 있다,5
혀에 증상이 있습니다,5
머리문제를반복한다,5
등가 이상해요,5
음부를아파함,5
혈변 난다,5
귀증상반복,5
입술에 증상이 있어요,5
설사 많이 나와요,5
냄새 흘린다,5
경련 많아요,5
설사 심해요,5
입술동반,5
체중 나온다,5
뼈이상함,5
입이상함,5
눈곱 많이 나와요,5
체중 해요,5
등에 문제가 있음,5
"초기에는 눈, 코, 입 주변이나 발끝 등의 털이 빠지는데, 가려움이나 발진도 가볍기 때문에 그냥 지나치기 쉽다",5
변색많이 나와,5
코문제를 반복함,5
열 없다,5
털에 문제가 있음,5
벌레 심하다,5
입술증상을 반복합니다,5
콧구멍 이상있음,5
식욕 있어요,5
머리을 아파함,5
잇몸동반합니다,5
분비물 없다,5
입술를 불편해함,5
의식 나온다,5
귀문제를 반복합니다,5
눈을 관찰하면 수정체가 하얗게 탁하거나 동공이 항상 확장되어 있다,5
혀문제반복,5
허리이 이상하다,5
통증 많이 나온다,5
심한 설사를 반복한다.,5
음부증상을반복합니다,5
입안문제를 반복,5
콧구멍동반한다,5
음부 이상있음,5
출혈 생긴다,5
출혈증상이 있어,5
전신가 이상해요,5
거품해,5
의식을 잃는다,5
재채기가 난다.,5
변나,5
피 흘린다,5
구토 나온다,5
털이 이상합니다,5
머리 동반한다,5
눈곱 나온다,5
토나,5
변비 흘린다,5
증상이 진행되면 가려움도 생기고 세균이나 마라세티아에 감염되는 경우가 많다,5
볼 증상 있음,5
입술를 아파함,5
귀가 들리지 않는다.,5
안구에 증상이 있습니다,5
눈문제를 반복,5
허리증상을반복합니다,5
입술이이상함,5
다리가 이상합니다,5
혈변 해요,5
턱문제를 반복한다,5
재채기 없어,5
냄새 심해요,5
콧구멍문제를반복한다,5
통증 심해,5
변색 많다,5
뼈 문제 있음,5
구토 생긴다,5
눈이 앞으로 튀어나와 있다.,5
턱에 증상이 있다,5
피 많이 나와요,5
눈를아파함,5
소변 많아요,5
변 해요,5
변색해,5
구토 생겨요,5
입 동반합니다,5
눈곱 있다,5
음부에 증상이 있음,5
수유 중인 어미개가 경련을 한다.,5
분비물 나요,5
눈이 이상하다,5
소변 있어,5
출혈많아,5
코증상을반복,5
눈이 빨개진다.,5
변색 없어,5
코피 이상하다,5
머리 증상동반,5
호흡 없다,5
열 있다,5
동공문제있음,5
기운나,5
질병이 상당히 진행될 때까지 증상이 나타나지 않는 경우도 많고 종양이 생긴 위치에 따라 증상이 다양하다,5
턱에 문제가 있다,5
머리이상있음,5
벌레 나와,5
열 나와요,5
"심한 가려움이, 특히 등줄기를 따라 허리나 꼬리가 난 부분 등 하반신을 중심으로 발견된다",5
다리문제반복,5
귀지 많다,5
콧구멍이이상함,5
볼에 증상이 있음,5
음부이 이상함,5
음부증상 있음,5
종양이 커지거나 수가 많아지는 경우에는 내장으로 전이될 위험성이 증대한다,5
의식증상이 있어,5
음부증상반복,5
식욕 있어,5
하복부를 아파함,5
귀지 한다,5
출혈 심해요,5
귀이이상함,5
콧구멍이상있음,5
경련 없다,5
머리증상을 동반합니다,5
분비물 많이 나온다,5
통증 있다,5
털문제를반복,5
다리증상반복,5
고름 흘려요,5
콧구멍증상을반복해요,5
배가 이상함,5
전신증상있음,5
다리문제를반복합니다,5
열 이상해요,5
잇몸동반,5
콧구멍증상을 동반함,5
코가 이상하다,5
입가 이상합니다,5
모유로 감염된 갓 태어난 새끼는 젖을 먹지 못하게 되어 급격히 쇠약해지고 빈혈로 쇼크사를 일으키기도 한다,5
머리가 이상해요,5
변 심하다,5
의식생겨,5
볼 동반한다,5
입문제를반복함,5
귓속 이상있음,5
혀가 이상하다,5
하복부 증상을 동반함,5
호흡많이 나와,5
식욕 흘린다,5
혈변 나와,5
"1일 소변양은 체중 1kg당 60mL 이하가 평균인데 요붕증에 걸리면 100mL 이상의 소변을 보고, 많으면 300mL까지도 배출한다",5
턱증상 있음,5
머리 증상동반,5
몸이나 다리가 붓거나 배에 물이 고이는 복수 등의 증상이 나타난다,5
다리에 문제가 있다,5
입안를아파함,5
