question,label
코을 아파함,5
등이 이상합니다,5
끈적거리는 눈곱이 다량으로 나온다.,5
출혈 한다,5
안구에 증상이 있어요,5
"체중 감소와 함께 모질이 나빠지고 빈혈, 부정맥, 경련, 혼수상태 등 다양한 증상이 나타난다",5
안구이 이상해요,5
눈가이상함,5
소변 없어요,5
체중 이상해,5
식욕이 없어져 영양불량이 되고 털의 윤기도 나빠지며 점점 마른다,5
분비물많아,5
머리동반합니다,5
볼에 증상이 있습니다,5
토흘려,5
귀지 많이 나와요,5
변색생겨,5
기침을 한다,5
미열 나와요,5
식욕 한다,5
피 없어,5
출혈 이상해요,5
콧구멍을 아파함,5
볼문제를 반복함,5
구토 없어요,5
귀 증상 있음,5
음부이상 있음,5
전신 증상 있음,5
구토 있어요,5
귓속증상을 동반합니다,5
변 생겨요,5
등문제를반복합니다,5
턱에 문제가 있다,5
피를 토한다,5
구토 나와,5
증상이 심해지면 점성이 강한 콧물이 나오고 간혹 코피가 나기도 한다,5
볼 증상을 동반합니다,5
열 이상하다,5
고름 많이 나와요,5
귀가이상함,5
설사흘려,5
다리문제를반복합니다,5
콧물 나와요,5
침 해요,5
볼가 이상하다,5
코증상을반복합니다,5
배 문제 있음,5
입안문제를 반복,5
탈모많이 나와,5
뼈증상을반복함,5
동공를 불편해함,5
콧구멍 동반합니다,5
기운 증상이 있다,5
침 이상해,5
머리문제를 반복해요,5
통증 생긴다,5
턱에 이상이 있다,5
음부증상을 반복함,5
동공이 이상하다,5
안구증상있음,5
뼈이 이상하다,5
전신 동반한다,5
토많아,5
귀 증상동반,5
눈 문제있음,5
냄새 없다,5
기운 흘려요,5
귓속문제를반복해요,5
이따금 토한다.,5
눈증상반복,5
벌레 이상해요,5
안구문제를반복함,5
음부증상있음,5
머리 증상을 동반합니다,5
귀 덮개가 부어 있다.,5
턱증상을반복해요,5
뼈를 아파함,5
변색 생겨요,5
머리를불편해함,5
귓속증상을 반복합니다,5
분비물 많이 나와요,5
증상이 심해지면 고열이 나고 호흡이 얕고 빠르게 진행되어 호흡곤란까지 온다,5
식욕 나요,5
변색 있어요,5
출혈 많이 나와요,5
피에 작은 거품이 섞여 있다.,5
다리이상함,5
토 있어요,5
설사 생겨요,5
입안가이상함,5
허리를아파함,5
털문제반복,5
뼈문제를반복해요,5
통증많아,5
뼈에 문제가 있습니다,5
입증상을 반복함,5
출혈 흘린다,5
콧구멍가 이상합니다,5
혀이상함,5
미열해,5
배를아파함,5
혀이 이상하다,5
증상이 진행되면 빈혈이나 신부전을 일으킬 수도 있다,5
변비 증상이 있어요,5
기운 증상이 있어요,5
분비물 한다,5
통증 이상해요,5
발작 이상해,5
눈증상 있음,5
하지만 탈모가 서서히 번지면 온몸에 퍼지게 된다,5
귓속가 이상하다,5
항문부위를 바닥에 끌거나 핥는다,5
식욕 있다,5
식욕 없어요,5
눈에 증상이 있다,5
털증상을 동반합니다,5
토 흘린다,5
귓속증상동반,5
구토생겨,5
음부에 이상이 있어요,5
등에 증상이 있다,5
코피 한다,5
머리에 문제가 있다,5
입안가 이상해요,5
단백뇨가 나오거나 혈액 중의 콜레스테롤이 증가한다,5
뼈가 이상함,5
다리에 문제가 있어요,5
변 심해,5
고름 해요,5
머리증상을반복해요,5
급성인 경우와 만성인 경우가 있다,5
고름생겨,5
미열 심하다,5
종양이 커지거나 수가 많아지는 경우에는 내장으로 전이될 위험성이 증대한다,5
볼에 이상이 있습니다,5
혀에 증상이 있습니다,5
탈모 많이 나온다,5
식욕흘려,5
거품 있어,5
입술 증상을 동반함,5
눈이상함,5
입안를 불편해함,5
턱을불편해함,5
소변증상이 있어,5
귓속 이상 있음,5
냄새 많아요,5
침 흘려요,5
출혈 나와요,5
눈를 불편해함,5
콧구멍에 문제가 있어요,5
출혈 생겨요,5
콧물증상이 있어,5
입안을 아파함,5
경련 해요,5
등동반한다,5
콧구멍을 아파함,5
콧구멍 증상을 동반합니다,5
좌우대칭이 맞지 않는다.,5
잇몸 문제 있음,5
배 증상을 동반함,5
경련 많다,5
등문제를 반복해요,5
귓속증상반복,5
입안문제반복,5
증상이 없는 경우도 많지만 허리나 등에 통증이 발생할 때에는 만지거나 억지로 걷게 하면 아파한다,5
변비 나와,5
토 나온다,5
변비해,5
턱증상 있음,5
체중 증상이 있어요,5
배 이상 있음,5
피나,5
뼈증상을 반복해요,5
귓속이 부어 있다.,5
콧구멍를불편해함,5
하복부 이상있음,5
건강하고 식욕도 있다.,5
구토 많이 나와요,5
다리증상을반복합니다,5
"대부분 한쪽 다리에만 나타나는데, 드물지만 좌우 양쪽 다리에 발병하는 경우도 있다",5
귀동반,5
발작 있어요,5
뼈증상을 반복한다,5
전신를아파함,5
호흡이 거칠다,5
음부문제를반복해요,5
귓속증상있음,5
표면의 애나멜질이 얇거나 전혀 없기 때문에 이빨이 갈색이 되어 치구나 치석이 끼기 쉬워진다,5
통증 때문에 운동을 싫어하고 뼈가 휘어서 X다리나 O다리가 된다,5
동공증상을반복해요,5
고름 같은 분비물이 나온다.,5
귓속 동반합니다,5
변 흘린다,5
뼈이상있음,5
변비 나와요,5
하복부가 이상합니다,5
등가이상함,5
허리 동반한다,5
허리증상반복,5
통증 한다,5
입술동반한다,5
귓속이 이상해요,5
볼를 불편해함,5
혀 이상 있음,5
밥을 먹기 힘들어 하고 구취가 난다,5
고름 있어,5
일부에 피가 섞여 있다.,5
출혈 있다,5
소변많이 나와,5
구토 흘린다,5
입증상있음,5
안구증상반복,5
뼈에 이상이 있다,5
코문제를 반복합니다,5
볼동반,5
입을 벌리고 뻐끔거린다.,5
입문제를 반복함,5
동공증상을 반복합니다,5
치료를 하지 않으면 2~3년 후 대부분 사망하지만 6개월 내에 수술을 하면 정상견과 거의 다르지 않게 생활할 수 있다,5
통증 때문에 눈을 슴벅거리거나 눈이 부신 듯이 행동한다,5
잇몸 이상있음,5
침 증상이 있다,5
출혈 나온다,5
다리에 문제가 있다,5
분비물 심해요,5
입술증상을 동반합니다,5
다리를불편해함,5
입에 증상이 있습니다,5
전신증상있음,5
콧구멍동반한다,5
볼문제를반복한다,5
입술을 아파함,5
입술이상 있음,5
혀문제를 반복함,5
미열 없어,5
귀문제를반복합니다,5
마르고 심한 기침이 나온다,5
발열이나 식욕부진 등의 증상도 나타난다,5
입안증상을 반복,5
"눈이 충혈되고 염증이 번지면 각막은 하얗게 흐리게 보이게 되고, 더 악화되면 각막 표면이 올라와 그 부분에 혈관이 생긴다",5
거품많이 나와,5
경련증상이 있어,5
눈증상을반복해요,5
호흡 이상해,5
기운 한다,5
입안를불편해함,5
턱증상을 반복합니다,5
머리동반,5
하복부 동반합니다,5
혈변 생긴다,5
입문제를 반복합니다,5
"특히 팔꿈치나 발꿈치, 귀 등에 탈모나 염증이 발생해 피부가 딱딱해지고 비듬이 발생한다",5
발작 심해,5
전신이 이상합니다,5
변색 나온다,5
잇몸 문제있음,5
입술 증상을 동반합니다,5
등증상을반복함,5
냄새 나요,5
변비 있어요,5
"염증이 심하면 통증이 심해지는 경우가 있고, 통증 때문에 걷는 모습이 이상해지거나 등을 둥글게 웅크리는 자세를 취하게 된다",5
설사는 출혈성인 경우도 있다,5
배 일부가 붓는다.,5
동공문제를 반복한다,5
전신증상을반복한다,5
변비 흘려요,5
동공문제를반복해요,5
구토 많다,5
호흡 한다,5
배문제를반복한다,5
몸은 특유의 심한 냄새가 나게 되고 탈모가 일어나는 경우도 있다,5
코 증상을 동반합니다,5
눈곱 증상이 있다,5
뼈이 이상해요,5
의식 나와,5
입술 이상있음,5
고인 액체에는 피나 고름이 섞이는 경우도 많아서 혈뇨나 농뇨가 나오게 된다,5
호흡나,5
머리 문제 있음,5
볼 증상 있음,5
턱증상을반복한다,5
허리 이상 있음,5
구토많이 나와,5
볼 이상있음,5
안구증상 있음,5
변 나와요,5
소변 이상해,5
입증상을반복합니다,5
혀 이상있음,5
콧물 이상해,5
분비물 나와,5
발작 많아요,5
식욕 많이 나온다,5
제삼안검선이 크게 부어오르기 때문에 개가 눈을 비벼서 결막염이나 각막염을 병발하는 경우가 종종 있다,5
머리문제를 반복합니다,5
잇몸문제를 반복합니다,5
털문제를 반복함,5
잇몸동반합니다,5
턱이 이상하다,5
입술이 이상하다,5
분비물생겨,5
경증이라면 증상이 나타나지 않는 경우도 있지만 심기능이 약하면 배에 복수가 차서 부풀어 오르거나 맥박이 흐트러지거나 사지의 부종 등의 증상이 나타난다,5
이따금 구토를 하거나 빈혈을 일으키기도 한다,5
등이 이상해요,5
코피 나와,5
전신에 이상이 있음,5
만지면 아파한다.,5
경련 증상이 있어요,5
기운 없어요,5
고름 이상하다,5
열나,5
통증생겨,5
코이 이상하다,5
변 많이 나와요,5
하복부문제를반복한다,5
변비 생겨요,5
피 나온다,5
구토 난다,5
의식증상이 있어,5
출혈나,5
미열 난다,5
뼈증상을 반복함,5
입술증상을반복해요,5
배가이상함,5
혈변 한다,5
이빨이 빨갛게 붓고 딱딱한 음식이 잇몸에 닿으면 아파하며 치구나 치석이 쌓이고 음식을 잘 먹지 못한다,5
다리증상을 반복해요,5
먹는 양이 늘고 체중이 증가한다. 또는 체중에 변화가 없다.,5
입술가이상함,5
변 증상이 있어요,5
변 생긴다,5
고름 흘려요,5
허리 문제있음,5
출혈 없어,5
귀에 증상이 있음,5
머리 증상있음,5
피부가 거칠어지고 피모도 윤기를 잃고 탈모가 증가한다,5
하복부를 불편해함,5
냄새나,5
특히 탁한 고름 같은 콧물이 많아지고 호흡이 힘들기 때문에 입을 벌리고 숨을 쉬게 된다,5
통증해,5
귀문제반복,5
설사나 무른 변이 만성적으로 계속된다.,5
미열많아,5
귀이상 있음,5
콧구멍증상을반복한다,5
횟수가 증가한다,5
콧구멍문제있음,5
배문제를반복해요,5
악성 편평상피암은 털이 빠지고 궤양이 되거나 부스럼이나 피부병 또는 상처처럼 보인다,5
혀문제를반복해요,5
안구증상을 반복한다,5
혀에 문제가 있어요,5
콧물 있어,5
피 생겨요,5
귓속를아파함,5
콧구멍문제를 반복해요,5
입문제를반복한다,5
혈변 심하다,5
재채기 흘려요,5
코가 이상하다,5
눈이상 있음,5
곧 호흡곤란을 일으키고 대부분은 사망한다,5
털이상 있음,5
혈변 나온다,5
고름해,5
감염되어도 생식기 이외에는 거의 증상이 나타나지 않는다,5
호흡 없어,5
전신동반합니다,5
등가 이상함,5
하복부에 문제가 있음,5
입술문제를 반복해요,5
허리에 이상이 있다,5
전신를불편해함,5
뼈가이상함,5
뼈문제를반복합니다,5
입 이상 있음,5
혈변 나와요,5
동공에 증상이 있습니다,5
귀동반합니다,5
입술문제 있음,5
발열해서 입술 점막이 새파래지고 소변은 갈색이 된다,5
소변 많아요,5
콧물 없다,5
다리 증상있음,5
귀지 생겨요,5
눈물이 많이 나온다.,5
뼈이상함,5
등가 이상해요,5
눈곱 많이 나와요,5
토 심해요,5
코이 이상해요,5
분비물 이상해,5
항상 허겁지겁 많이 먹는데도 불구하고 체중이 늘지 않고 마른다,5
냄새 증상이 있다,5
"감염은 피부 표면에서 일어난 경우라고 해도 심한 가려움을 동반하며, 진피 피부층에서 일어났다면 심한 통증과 함께 열이 나기도 한다",5
머리문제를 반복한다,5
성견에게서 증상이 나타나는 일은 거의 없지만 바이러스를 계속 보유하고 있기 때문에 다른 개에 대한 감염원이 된다,5
"기생충의 수가 적을 때에는 거의 증상이 나타나지 않지만, 새끼의 경우 기생충이 많을 때는 배가 붓고 빈혈이나 구토, 설사를 일으킨다",5
당뇨병을 병발하는 경우가 많다,5
볼증상을반복함,5
전신문제를 반복해요,5
머리증상을 반복해요,5
음부이 이상해요,5
입문제있음,5
식욕 증상이 있어요,5
변색 없어,5
설사를 한다,5
털 증상 있음,5
콧물 생긴다,5
"외이염이나 결막염, 비염을 동반하는 경우도 많으며, 일단 치료해도 자주 재발하는 질병이다",5
변색흘려,5
경련 있어,5
"구토, 설사, 복통이 일어나고 편도가 붓거나 입안의 점막이 충혈되고 점상으로 출혈하기도 한다",5
전신 증상을 동반함,5
혀에 증상이 있다,5
코를불편해함,5
배증상을 반복함,5
귓속에 증상이 있어요,5
식욕 증상이 있다,5
안구에 증상이 있음,5
귀증상을 반복한다,5
재채기 나와요,5
코에 문제가 있습니다,5
피 흘린다,5
동공이상있음,5
머리이 이상해요,5
분비물해,5
피 없다,5
발작 심하다,5
코가 이상함,5
입안 문제있음,5
분비물 나요,5
콧구멍증상을 반복해요,5
머리이 이상합니다,5
눈를불편해함,5
잇몸 이상 있음,5
귓속가이상함,5
입에 문제가 있다,5
미열 없다,5
볼 증상동반,5
머리문제반복,5
입술문제를 반복한다,5
코 증상을 동반함,5
증상이 회복되면서 눈의 각막이 뿌옇게 되면서 푸른빛을 띠는 경우가 있는데 이것을 블루아이라고 한다,5
토 많이 나와요,5
머리증상을반복,5
턱에 이상이 있어요,5
배변 횟수가 증가함에도 불구하고 변비가 일어나거나 변이 얇아지기도 한다,5
소변 색이 옅어지거나 간혹 피가 섞인 듯 적갈색이 된다,5
콧물 이상하다,5
토 이상해요,5
전신증상 있음,5
귀이상있음,5
턱문제 있음,5
코 동반합니다,5
벌레 심해,5
미열 많아요,5
눈문제를반복,5
입이이상함,5
털가이상함,5
귀 증상있음,5
귀가 들리지 않는다.,5
귀이 이상합니다,5
머리를아파함,5
입안증상을반복합니다,5
전신증상을 동반함,5
눈에 증상이 있음,5
증상이 심해지면 호흡이 거칠어지고 경련발작을 일으키거나 하반신이 마비되거나 혼수상태에 빠지기도 한다,5
거품 있다,5
침 심해요,5
미열 이상하다,5
허리문제를반복,5
눈이상있음,5
재채기 이상해,5
"사고 등으로 구멍이 뚫린 경우에는 증상이 가벼우면 운동을 싫어하거나 호흡이 거칠어지는 정도지만, 심한 경우에는 눕는 것을 싫어하고 호흡곤란이 오고 쇼크 상태에 빠지기도 한다",5
동공에 문제가 있습니다,5
전신 동반합니다,5
콧물 있다,5
볼에 문제가 있어요,5
또 피부가 거뭇하게 두꺼워지고 상피병 같은 피부병이 발생하는 경우가 많아지는데 이렇게 되면 치료하기 어려워진다,5
분비물 많다,5
머리에 이상이 있어요,5
분비물 있어,5
볼에 문제가 있음,5
선 채로 있거나 계속 앉은 자세로 있고 눕기를 싫어한다면 심각한 증상이다,5
코를아파함,5
분비물많이 나와,5
혀을 아파함,5
안구을 아파함,5
콧구멍가이상함,5
체중 많다,5
눈동반한다,5
호흡곤란을 동반한다.,5
전신에 문제가 있어요,5
혈변 있어요,5
입술증상을 동반함,5
전신을 아파함,5
음부증상을 반복한다,5
음부문제를 반복,5
토 심하다,5
털문제있음,5
허리 증상동반,5
초기에는 물과 같은 콧물이 나오고 악화되면 피가 섞여 나오기도 한다,5
설사 이상해요,5
변 한다,5
변비를 보인다,5
안구에 문제가 있어요,5
침 많이 나온다,5
대부분의 경우 이개의 안쪽이 부어오르고 열과 통증을 동반한다,5
잇몸증상을반복한다,5
콧물생겨,5
심해지면 탈모 부분이 커지고 비듬이 생기거나 부스럼이 되기도 한다,5
귓속을 불편해함,5
변색해,5
동공가 이상하다,5
입안 동반한다,5
안구 증상 있음,5
전신을불편해함,5
볼에 증상이 있어요,5
입안문제를 반복한다,5
외반은 결막염이나 유루증의 원인이 되는 경우가 많고 눈곱이 많이 나온다,5
다리이 이상하다,5
음부 증상있음,5
입안를 아파함,5
재채기 생긴다,5
재채기증상이 있어,5
의식 나와요,5
입술에 문제가 있어요,5
볼이이상함,5
"잠복 기간은 4일~2주 정도이고, 얼굴 측면의 교근(저작근의 하나)이 당기는 듯한 경련을 일으킨다",5
뼈문제를 반복,5
통증 해요,5
중증인 경우에는 격통 때문에 쇼크 증상을 일으켜 사망에 이르기도 한다,5
변색 이상해요,5
식욕 없다,5
코 동반한다,5
가려움이 나타나는 경우는 거의 없지만 10원짜리 동전만한 원형 탈모가 생기는 것이 특징이다,5
턱가 이상함,5
볼문제를반복합니다,5
설사 없어,5
허리문제를반복해요,5
눈곱 있어요,5
침 나와요,5
전신증상을 반복함,5
벌레 나와,5
입 증상 있음,5
체중 심해요,5
경우에 따라서는 바이러스가 뇌까지 퍼져 안면이나 신체 일부를 움찔거리며 경련하는 틱 증상이나 전신의 근육이 수축하고 다리를 뻗거나 의식을 잃는 간질발작 같은 신경증상이 나타나기도 한다,5
음부가 이상하다,5
눈 증상을 동반함,5
기운 나요,5
변색 증상이 있어요,5
등에 증상이 있어요,5
설사를 하고 타르 모양의 변이나 혈변을 보기도 한다,5
코피 이상해요,5
토 해요,5
볼을 아파함,5
피 증상이 있어요,5
털의 윤기가 나빠지고 몸이 마른다,5
전신을 아파함,5
털문제를 반복합니다,5
음부에 증상이 있다,5
혀증상을반복한다,5
등이상있음,5
"그 후 설사 등을 하기도 하는데, 일단 열이 내려가고 언뜻 치유된 것처럼 보이기 때문에 초기증상을 놓치기 쉽다",5
배증상을 반복,5
머리문제를 반복함,5
증상이 가벼운 경우 설사를 하는 일이 만성적으로 일어나며 건강하지 못한 상태가 된다,5
더운 여름에 밀폐된 방이나 외부에 있어서 축 늘어져 있다.,5
전신을 불편해함,5
전신문제를 반복함,5
대부분은 1~2개월 정도 지나면 회복되는데 그 이상 경과해도 낫지 않고 지속되는 경우도 있다,5
눈곱 이상하다,5
변비 증상이 있다,5
머리 이상있음,5
평소처럼 걷지 못하게 되는 등의 운동장애나 의식장애가 발생한다,5
미열 많이 나온다,5
콧물 심하다,5
코문제를반복해요,5
변색 많아요,5
허리문제를 반복,5
허리증상을반복,5
입안문제 있음,5
안구에 이상이 있다,5
출혈 증상이 있다,5
식욕 흘린다,5
머리 증상있음,5
다리에 이상이 있습니다,5
귀지많이 나와,5
전신를 불편해함,5
턱문제를 반복합니다,5
머리이 이상해요,5
하지만 회복한 개는 일정 기간 다른 개나 사람에 대한 감염원이 된다,5
허리 증상 있음,5
안구가 이상합니다,5
식욕 있어,5
콧구멍문제를 반복한다,5
소변 없다,5
설사 난다,5
귀가 이상함,5
침 한다,5
다리를아파함,5
코피 나요,5
변비 없다,5
턱증상반복,5
볼증상반복,5
소변나,5
잇몸에 증상이 있음,5
동공가이상함,5
기운 없다,5
출혈 흘려요,5
코피나,5
배증상을 동반합니다,5
다리증상을 반복,5
귀지 나와,5
거품 많다,5
벌레 없어요,5
체중 생겨요,5
잇몸가 이상합니다,5
피 많이 나온다,5
입안동반합니다,5
입술를 아파함,5
혀에 문제가 있음,5
음부을 아파함,5
체중 해요,5
안면마비 등의 신경증상이나 청각장애 등을 일으키기도 한다,5
입이상있음,5
턱에 문제가 있음,5
입에 증상이 있어요,5
콧물 많이 나온다,5
"악화되면 하반신이 마비되어 앞다리로만 걷게 되고, 통각도 마비되기 때문에 꼬집어도 반응하지 않는다",5
잇몸이상 있음,5
음부가 이상해요,5
잇몸증상을반복해요,5
털가 이상합니다,5
코증상동반,5
음부에 문제가 있습니다,5
입술를 불편해함,5
하복부문제있음,5
뼈 동반한다,5
미열 흘려요,5
토 이상해,5
눈곱 이상해요,5
전신에 문제가 있다,5
재채기 난다,5
변 있다,5
전신증상을 반복합니다,5
머리이이상함,5
정소가 정상 위치에 없는 정유정소인 개는 복부에 멍울이 생기거나 부어오르기도 한다,5
냄새 흘려요,5
토 난다,5
입안증상을 반복한다,5
귀에 문제가 있습니다,5
탈모 없어,5
평형감각을 잃었기 때문에 심해지면 밥도 제대로 먹지 못하게 된다,5
잇몸가 이상하다,5
귀지 흘려요,5
"악화되면 중이염, 내이염으로 진행되고, 또 안면마비 등의 신경증상을 일으키기도 한다",5
입안문제를반복해요,5
다리문제를반복한다,5
전신 증상동반,5
턱이상함,5
입에 증상이 있음,5
1~2회 설사를 했다. 건강하고 식욕도 있다.,5
바로 의식을 되찾았지만 기운이 없다.,5
하복부이상 있음,5
변비 이상하다,5
"장이 완전히 막혀버리면 복통이 심해지고, 체내에서의 수분대사도 저하되어 신장장애나 쇼크 증상 등 더 심각한 증상이 나타난다",5
빈혈이나 탈수증상을 일으키기도 한다,5
식욕 이상해요,5
일반적인 증상은 외이염과 거의 비슷하다,5
재채기 있다,5
입증상반복,5
머리증상을 동반합니다,5
털문제를반복함,5
다리가 이상함,5
설사 해요,5
뼈가 이상합니다,5
눈가 이상함,5
혀가 이상합니다,5
입술 문제 있음,5
기운 많이 나온다,5
동공문제를 반복해요,5
입 동반한다,5
콧구멍동반합니다,5
귓속를 아파함,5
귀 문제 있음,5
볼문제반복,5
안구문제를 반복함,5
동공증상을반복,5
피 증상이 있다,5
갑자기 식욕이 없다.,5
소변흘려,5
입증상을 반복한다,5
안구문제를반복,5
기침과 함께 진한 붉은 피를 토한다,5
턱증상을반복함,5
침많이 나와,5
귓속증상을 반복해요,5
경련 심하다,5
기운 이상해요,5
배에 이상이 있습니다,5
식욕 한다,5
턱를아파함,5
동공증상을 반복해요,5
허리증상을 반복합니다,5
변비 심해,5
눈에 문제가 있습니다,5
입을불편해함,5
"이렇게 되기 전까지 다음, 다뇨 등의 증상을 보이다가 소변양이 적어지고, 어느 순간 전혀 나오지 않게 된다",5
안구문제를 반복해요,5
입증상을 동반함,5
변 있어,5
등 동반합니다,5
거품 이상하다,5
변 나와,5
입술이 이상함,5
입안이 이상함,5
출혈해,5
동공문제를반복함,5
체중 흘려요,5
염증이 번지면 콧구멍이 좁아지기 때문에 숨을 쉬기가 괴로워지고 코 위가 부풀어 오르거나 눈곱이 생기기도 한다,5
시력이 저하되어 여기저기 부딪치거나 움직이는 것에 반응하지 않게 되고 계단을 내려가기 무서워하는 등 개의 행동 변화 때문에 주인이 눈치채는 일이 많다,5
입안가 이상하다,5
눈이 앞으로 튀어나와 있다.,5
귓속이상 있음,5
분비물 심해,5
잇몸에 문제가 있어요,5
소변 없어,5
전신문제있음,5
뼈문제반복,5
혀 증상있음,5
털동반한다,5
경련 많이 나와요,5
입문제를반복,5
허리이 이상하다,5
열 나요,5
미열 이상해,5
음부에 문제가 있음,5
배증상을 동반함,5
귀지 없다,5
입가 이상합니다,5
잇몸문제를 반복한다,5
볼를아파함,5
식욕 나와,5
동공에 증상이 있음,5
털 증상동반,5
콧구멍에 문제가 있다,5
털에 증상이 있다,5
식욕 나온다,5
눈곱 흘려요,5
"건조한 기침이 특징이며, 뭔가가 목을 막고 있거나 걸려 있어 토할 듯한 모습을 보인다",5
거품많아,5
머리문제를반복합니다,5
토 심해,5
변 해요,5
음부에 이상이 있음,5
전신에 이상이 있어요,5
변비 한다,5
입술을 아파함,5
잇몸를 불편해함,5
잇몸 증상을 동반함,5
귓속이 이상합니다,5
동공이 이상해요,5
코피많아,5
혀을 불편해함,5
편평상피암은 점막이 문드러지거나 궤양을 일으키며 턱뼈로 번지는 경우가 많다,5
콧구멍문제를반복한다,5
먹은 지 얼마 지나지 않아 증상이 나타난다,5
의식나,5
전신에 증상이 있음,5
다리에 증상이 있다,5
눈을 아파하고 눈곱이나 눈물이 많아지고 눈꺼풀이 경련하기도 한다,5
털 문제있음,5
배증상을 반복합니다,5
동공문제반복,5
볼문제를 반복한다,5
코에 증상이 있다,5
코을 불편해함,5
고름이 밖으로 나오는 개방형과 안에 쌓여서 배출되지 않는 폐색형이 있다,5
체중 생긴다,5
설사 없어요,5
식욕부진으로 구토와 설사를 반복한다,5
구토 흘려요,5
소변 색이 빨갛다.,5
다리이상있음,5
하복부를 아파함,5
콧구멍에 문제가 있습니다,5
등를불편해함,5
음부문제를 반복함,5
재채기 심해요,5
턱가 이상해요,5
입안이상 있음,5
하복부을 아파함,5
뼈에 증상이 있어요,5
음부 문제 있음,5
미열 한다,5
귀에 증상이 있어요,5
통증 난다,5
눈문제를 반복해요,5
거품 심해요,5
머리가 이상합니다,5
음부증상동반,5
귓속 문제 있음,5
의식 많이 나와요,5
의식 생겨요,5
코을불편해함,5
안구에 문제가 있음,5
"정도가 가벼우면 정상적인 개와 별 차이 없이 무증상으로 성장하지만 심실에 구멍이 뚫려 있는 경우에는 금방 피곤해지고 기침, 호흡곤란, 구토 등의 증상이 나타나며 몸이 자라지 않기도 한다",5
코 문제 있음,5
턱가이상함,5
기운 심하다,5
머리에 증상이 있어요,5
입를아파함,5
보통은 통증이 없기 때문에 증상이 확실하게 나타나지 않고 주인이 이상을 느꼈을 때에는 이미 시각장애가 진행되었거나 실명해 있는 경우도 있다,5
상부의 어금니가 흔들리게 되고 빠지기도 한다,5
코피 많다,5
귀증상을반복해요,5
변비 많이 나온다,5
배증상을반복한다,5
콧물 나와,5
입안 이상 있음,5
설사 이상해,5
코동반한다,5
하복부증상을반복,5
빈도는 다양하지만 일반적인 구토와 다르게 토할 때 반사적으로 음식물이 튀어나가는 토출이라는 구토증상이다,5
분비물 생겨요,5
동공에 문제가 있음,5
식욕이나 기운이 없어지고 설사를 일으키기도 한다,5
턱동반한다,5
입에 이상이 있어요,5
구토많아,5
머리 문제 있음,5
전신문제를반복,5
귓속에 이상이 있음,5
"무증상으로 헤르페스바이러스를 보유하고 있는 어미에게서 감염된 채 태어나, 발병하면 신장이나 폐, 간장 등의 주요 장기가 괴사되면서 사망한다",5
벌레 한다,5
배문제를반복,5
잇몸에 이상이 있습니다,5
턱을 들고 숨쉰다.,5
안구 이상 있음,5
뼈이 이상함,5
털에 이상이 있다,5
눈곱흘려,5
"부신피질 호르몬이나 성장 호르몬의 이상으로는 동체를 중심으로 넓게 탈모되고, 성호르몬에서는 생식기나 항문 부근의 탈모가 발견된다",5
"성견에게 기생한 경우에도 식욕이 사라지고 구토, 설사 등의 증상이 보인다",5
머리증상을반복한다,5
"색이 옅은 소변을 다량으로 보게 되고(다뇨), 수분을 보충하기 위해서 다량의 물을 마시게(다음) 된다",5
다리증상을반복한다,5
변비 많아요,5
설사 있다,5
토 있다,5
머리 이상있음,5
가려움 때문에 뒷발로 귀를 긁거나 귀를 땅에 비벼댄다,5
의식 흘린다,5
호흡 나와,5
잇몸 동반합니다,5
통증 증상이 있다,5
하복부동반한다,5
뼈증상을반복한다,5
식욕생겨,5
악취가 나는 지방성 변을 다량으로 보는 것도 특징이다,5
재채기 심해,5
음부증상을반복합니다,5
허리문제반복,5
열 나와,5
코문제를반복,5
눈문제를반복한다,5
귀를아파함,5
콧구멍이 이상하다,5
턱이상있음,5
음부를불편해함,5
하복부 증상동반,5
하복부를불편해함,5
귓속문제 있음,5
볼이상있음,5
토하려는 기색이 있고,5
식사 직후에 심하게 자주 토한다.,5
전신문제 있음,5
입안가 이상합니다,5
개방형에서는 음부에 불쾌한 냄새가 나는 고름이나 혈농 등의 분비물이 나온다,5
하복부문제를반복합니다,5
털동반합니다,5
안구문제를반복합니다,5
성견의 경우 무증상일 수도 있지만 저항력이 약한 자견 등이 걸리면 위장병이 되어 갑자기 구토나 심한 설사를 한다,5
딱딱한 것을 깨물지 못하거나 심해지면 고름이 고여 얼굴이 부어오르기도 한다,5
동공문제를 반복함,5
혀 증상을 동반합니다,5
볼문제를 반복,5
소변 있어,5
머리에 문제가 있음,5
배변을 힘들어 한다,5
잇몸을 아파함,5
"심한 가려움이, 특히 등줄기를 따라 허리나 꼬리가 난 부분 등 하반신을 중심으로 발견된다",5
의식 증상이 있어요,5
거품 나와,5
발작 많다,5
통증 흘려요,5
안구을 불편해함,5
콧물 해요,5
혀이이상함,5
고름나,5
귓속이상함,5
기운많아,5
침 나온다,5
눈 동반한다,5
뼈동반합니다,5
음부이상있음,5
열증상이 있어,5
고름 많아요,5
음부문제를반복,5
변비생겨,5
동공을불편해함,5
소변 이상하다,5
배 증상있음,5
개가 핥거나 긁어서 염증이 악화되고 벼룩을 구제해도 한 달 정도는 증상이 계속된다,5
동공증상동반,5
머리문제를 반복합니다,5
전신증상반복,5
소변 이상해요,5
허리를 흔들면서 걷는다,5
뼈동반한다,5
"특히 어둑한 곳에서는 시력이 현저히 떨어지고, 질병이 진행되면 실명에 이른다",5
